customer_id,age,monthly_income,employment_tenure_months,relationship_months,bureau_score,active_loans,existing_monthly_emi,foir,employment_type
CUS108296,38,114700,17,33,840,3,1600,0.03,SALARIED
CUS108297,44,104700,80,86,785,1,11800,0.113,SALARIED
CUS108298,22,241300,21,129,770,1,83900,0.348,SALARIED
CUS108299,60,54700,14,35,702,0,17900,0.327,SALARIED
CUS108300,40,99800,71,42,729,3,38000,0.381,SALARIED
CUS108301,54,101400,47,58,775,0,16900,0.167,SALARIED
CUS108302,46,136800,12,71,704,1,22000,0.161,SALARIED
CUS108303,27,107900,36,127,790,5,9600,0.089,SALARIED
CUS108304,58,74700,63,61,744,0,2800,0.037,SALARIED
CUS108305,50,52500,47,45,651,2,9900,0.189,SALARIED
CUS108306,25,99300,53,88,681,0,2700,0.03,SALARIED
CUS108307,31,100600,60,81,702,1,38800,0.386,SALARIED
CUS108308,21,112900,37,85,722,1,37000,0.328,SALARIED
CUS108309,54,74600,22,54,727,0,3600,0.048,SALARIED
CUS108310,21,96300,28,48,702,2,14900,0.155,SALARIED
CUS108311,39,42400,52,112,697,0,8400,0.198,SALARIED
CUS108312,22,53500,34,40,726,1,7400,0.138,SALARIED
CUS108313,41,129500,62,54,724,3,26000,0.201,SALARIED
CUS108314,40,92200,58,98,662,1,35400,0.384,SALARIED
CUS108315,43,105300,17,74,740,1,12500,0.119,SALARIED
CUS108316,41,64900,32,41,766,2,2300,0.035,SALARIED
CUS108317,44,61300,31,86,750,0,3800,0.062,SALARIED
CUS108318,24,70200,28,51,711,3,13900,0.198,SALARIED
CUS108319,32,94600,19,89,752,1,11300,0.119,SALARIED
CUS108320,42,115700,32,42,755,0,21500,0.186,SALARIED
CUS108321,40,76000,25,80,761,0,18900,0.249,SALARIED
CUS108322,38,40300,33,145,762,1,3500,0.087,SALARIED
CUS108323,21,101800,13,101,761,1,26700,0.262,SALARIED
CUS108324,50,95900,36,119,659,1,5600,0.058,SALARIED
CUS108325,53,105500,105,66,709,1,2100,0.03,SALARIED
CUS108326,44,125000,80,68,683,2,15200,0.122,SALARIED
CUS108327,34,120600,29,79,648,1,22800,0.189,SALARIED
CUS108328,56,156800,47,28,630,1,12100,0.077,SALARIED
CUS108329,25,86100,71,50,814,0,6000,0.07,SALARIED
CUS108330,31,70000,54,62,718,0,20000,0.286,SALARIED
CUS108331,44,135800,32,35,818,2,30500,0.225,SALARIED
CUS108332,51,127900,78,74,806,1,12900,0.101,SALARIED
CUS108333,33,76500,74,125,696,2,9400,0.123,SALARIED
CUS108334,36,139800,54,56,771,0,45000,0.322,SALARIED
CUS108335,44,87900,13,88,799,0,24200,0.275,SALARIED
CUS108336,33,151000,53,45,729,1,23600,0.156,SALARIED
CUS108337,44,185100,1,107,772,1,30800,0.166,SALARIED
CUS108338,46,279000,91,59,755,1,40100,0.144,SALARIED
CUS108339,22,87400,73,69,820,2,26200,0.3,SALARIED
CUS108340,36,160700,74,27,720,1,14700,0.091,SALARIED
CUS108341,58,124800,45,118,769,1,22700,0.182,SALARIED
CUS108342,21,130200,32,63,713,0,34200,0.263,SALARIED
CUS108343,31,102900,78,37,680,3,8300,0.081,SALARIED
CUS108344,55,130400,60,56,665,0,13600,0.104,SALARIED
CUS108345,49,45800,41,20,788,4,7800,0.17,SALARIED
CUS108346,57,83900,35,48,782,2,13000,0.155,SALARIED
CUS108347,37,63300,67,83,766,1,18400,0.291,SALARIED
CUS108348,59,61000,48,115,781,2,10700,0.175,SALARIED
CUS108349,48,44600,12,74,736,0,5200,0.117,SALARIED
CUS108350,49,67100,109,54,737,0,12200,0.182,SALARIED
CUS108351,23,78600,76,20,770,2,8500,0.108,SALARIED
CUS108352,30,92400,86,111,752,2,20400,0.221,SALARIED
CUS108353,34,84500,51,31,692,2,4700,0.056,SALARIED
CUS108354,32,136500,34,61,762,0,24700,0.181,SALARIED
CUS108355,50,56800,37,64,782,0,13600,0.239,SALARIED
CUS108356,52,35400,73,44,704,2,4700,0.133,SALARIED
CUS108357,52,108000,52,65,727,0,5600,0.052,SALARIED
CUS108358,52,83200,23,53,819,0,11200,0.135,SALARIED
CUS108359,46,82500,34,64,718,1,6900,0.084,SALARIED
CUS108360,21,61700,19,26,701,2,7900,0.128,SALARIED
CUS108361,22,128000,14,179,821,0,43500,0.34,SALARIED
CUS108362,37,70400,22,57,727,0,19300,0.274,SALARIED
CUS108363,50,57100,13,70,776,2,9300,0.163,SALARIED
CUS108364,59,180600,37,78,661,0,14100,0.078,SALARIED
CUS108365,27,116000,50,90,735,5,25200,0.217,SALARIED
CUS108366,47,83500,48,42,714,1,3900,0.047,SALARIED
CUS108367,29,30000,56,85,777,1,3500,0.117,SALARIED
CUS108368,42,76500,20,133,781,1,25600,0.335,SALARIED
CUS108369,54,84200,20,87,672,1,13300,0.158,SALARIED
CUS108370,21,164200,34,93,793,0,20700,0.126,SALARIED
CUS108371,29,38700,21,86,769,1,13700,0.354,SALARIED
CUS108372,40,171500,16,59,801,1,16800,0.098,SALARIED
CUS108373,39,103500,61,92,779,2,36200,0.35,SALARIED
CUS108374,56,49400,51,19,797,4,17100,0.346,SALARIED
CUS108375,60,128700,40,89,666,3,23800,0.185,SALARIED
CUS108376,24,76200,19,47,753,1,6200,0.081,SALARIED
CUS108377,29,40200,62,61,830,2,7500,0.187,SALARIED
CUS108378,42,69600,44,58,722,1,27200,0.391,SALARIED
CUS108379,38,95300,58,66,752,0,17100,0.179,SALARIED
CUS108380,32,87400,39,27,745,0,17800,0.204,SALARIED
CUS108381,59,113500,35,42,810,2,39300,0.346,SALARIED
CUS108382,29,139300,60,72,767,1,5800,0.042,SALARIED
CUS108383,26,51800,120,42,635,1,13900,0.268,SALARIED
CUS108384,39,84200,47,76,715,1,25500,0.303,SALARIED
CUS108385,27,64600,73,116,686,2,4200,0.065,SALARIED
CUS108386,36,48500,62,63,734,2,7500,0.155,SALARIED
CUS108387,25,83000,87,69,724,0,10800,0.13,SALARIED
CUS108388,36,103200,47,29,760,2,2000,0.03,SALARIED
CUS108389,21,106000,66,96,849,3,24100,0.227,SALARIED
CUS108390,57,71200,45,19,706,3,21400,0.301,SALARIED
CUS108391,59,54000,11,55,635,0,12100,0.224,SALARIED
CUS108392,39,63600,47,61,737,2,1700,0.03,SALARIED
CUS108393,57,36500,49,28,720,0,2300,0.063,SALARIED
CUS108394,37,49800,35,32,691,0,6500,0.131,SALARIED
CUS108395,46,51800,17,27,730,0,19600,0.378,SALARIED
CUS108396,42,124300,100,42,658,2,7400,0.06,SALARIED
CUS108397,28,124300,9,50,699,0,18100,0.146,SALARIED
CUS108398,53,221600,34,28,679,1,12000,0.054,SALARIED
CUS108399,22,94700,32,43,671,0,30500,0.322,SALARIED
CUS108400,50,68400,44,38,739,0,23600,0.345,SALARIED
CUS108401,40,85500,26,33,715,0,23800,0.278,SALARIED
CUS108402,38,78800,35,128,787,2,28600,0.363,SALARIED
CUS108403,30,64000,90,81,762,0,25800,0.403,SALARIED
CUS108404,44,98200,68,26,755,1,23900,0.243,SALARIED
CUS108405,24,92700,22,96,819,2,41700,0.45,SALARIED
CUS108406,57,81900,43,132,714,1,21500,0.263,SALARIED
CUS108407,24,74500,98,144,808,1,9700,0.13,SALARIED
CUS108408,33,113000,24,96,738,1,4400,0.039,SALARIED
CUS108409,45,66300,31,102,760,1,9400,0.142,SALARIED
CUS108410,33,70900,48,41,823,2,22900,0.323,SALARIED
CUS108411,38,105300,56,58,804,2,16300,0.155,SALARIED
CUS108412,44,134000,52,33,727,1,39900,0.298,SALARIED
CUS108413,22,128600,21,82,764,3,26500,0.206,SALARIED
CUS108414,53,75600,34,33,714,1,21800,0.288,SALARIED
CUS108415,39,48100,6,60,763,0,3700,0.077,SALARIED
CUS108416,29,74600,31,82,774,0,8500,0.114,SALARIED
CUS108417,48,87900,41,180,690,3,15700,0.179,SALARIED
CUS108418,55,51500,20,52,722,0,16300,0.317,SALARIED
CUS108419,59,74000,58,65,838,0,1700,0.03,SALARIED
CUS108420,30,146300,26,79,746,0,54100,0.37,SALARIED
CUS108421,21,90800,80,121,764,1,35200,0.388,SALARIED
CUS108422,41,66600,24,105,742,2,4700,0.071,SALARIED
CUS108423,29,86100,70,82,678,2,8300,0.096,SALARIED
CUS108424,35,88300,84,64,621,1,3500,0.04,SALARIED
CUS108425,55,71900,8,93,761,2,32700,0.455,SALARIED
CUS108426,25,120300,31,53,651,0,16400,0.136,SALARIED
CUS108427,42,37300,65,82,725,0,700,0.03,SALARIED
CUS108428,43,105100,59,33,763,1,13500,0.128,SALARIED
CUS108429,27,65700,52,73,719,1,25500,0.388,SALARIED
CUS108430,43,136100,43,47,688,1,11800,0.087,SALARIED
CUS108431,45,47900,61,82,753,2,7200,0.15,SALARIED
CUS108432,47,129700,36,85,709,1,29200,0.225,SALARIED
CUS108433,26,59600,23,53,787,6,18200,0.305,SALARIED
CUS108434,54,98300,80,164,732,1,34600,0.352,SALARIED
CUS108435,29,69000,23,57,742,1,11800,0.171,SALARIED
CUS108436,53,141200,59,46,799,1,20500,0.145,SALARIED
CUS108437,26,78000,22,76,720,1,14100,0.181,SALARIED
CUS108438,57,61400,57,53,669,0,3800,0.062,SALARIED
CUS108439,51,159500,11,52,656,1,38600,0.242,SALARIED
CUS108440,54,74900,46,69,749,3,8700,0.116,SALARIED
CUS108441,49,107500,23,43,746,0,28300,0.263,SALARIED
CUS108442,34,129700,8,163,747,0,13800,0.106,SALARIED
CUS108443,56,57200,68,99,778,1,9100,0.159,SALARIED
CUS108444,56,102800,57,36,729,1,9800,0.095,SALARIED
CUS108445,35,109200,39,26,850,2,8000,0.073,SALARIED
CUS108446,28,42400,46,46,771,1,4500,0.106,SALARIED
CUS108447,46,98300,36,114,723,3,12600,0.128,SALARIED
CUS108448,56,72500,39,119,651,0,29400,0.406,SALARIED
CUS108449,41,176200,38,137,695,0,72400,0.411,SALARIED
CUS108450,48,125500,37,53,804,2,5800,0.046,SALARIED
CUS108451,24,103600,36,51,813,1,12100,0.117,SALARIED
CUS108452,36,33900,33,59,798,2,7100,0.209,SALARIED
CUS108453,42,103800,71,35,691,1,40200,0.387,SALARIED
CUS108454,32,60400,21,114,740,0,6700,0.111,SALARIED
CUS108455,36,125900,50,19,762,1,27500,0.218,SALARIED
CUS108456,60,79100,37,68,811,1,11100,0.14,SALARIED
CUS108457,58,67300,63,18,748,1,8800,0.131,SALARIED
CUS108458,57,69800,38,111,710,1,20200,0.289,SALARIED
CUS108459,49,72000,23,67,678,1,14300,0.199,SALARIED
CUS108460,38,46400,39,59,768,1,8500,0.183,SALARIED
CUS108461,30,49200,67,66,626,2,6600,0.134,SALARIED
CUS108462,59,73100,45,28,738,2,14800,0.202,SALARIED
CUS108463,38,171100,13,43,802,2,5800,0.034,SALARIED
CUS108464,21,117200,25,73,763,2,17600,0.15,SALARIED
CUS108465,59,122100,74,29,764,1,13400,0.11,SALARIED
CUS108466,41,145700,71,90,675,0,25200,0.173,SALARIED
CUS108467,21,96500,51,82,662,0,14100,0.146,SALARIED
CUS108468,35,69200,17,48,719,0,7900,0.114,SALARIED
CUS108469,24,70600,21,113,687,1,20400,0.289,SALARIED
CUS108470,40,58600,24,144,723,1,10300,0.176,SALARIED
CUS108471,30,122400,27,84,773,1,44500,0.364,SALARIED
CUS108472,43,55800,22,61,760,1,8400,0.151,SALARIED
CUS108473,54,217700,23,37,717,2,6800,0.031,SALARIED
CUS108474,53,56600,96,72,722,1,13400,0.237,SALARIED
CUS108475,54,147400,76,55,710,3,14400,0.098,SALARIED
CUS108476,59,147700,11,112,761,1,11600,0.079,SALARIED
CUS108477,30,112600,51,159,850,1,22600,0.201,SALARIED
CUS108478,40,176300,52,22,699,2,42100,0.239,SALARIED
CUS108479,21,77800,5,125,693,0,1800,0.03,SALARIED
CUS108480,33,90100,54,59,743,0,37900,0.421,SALARIED
CUS108481,21,94000,4,98,679,2,27400,0.291,SALARIED
CUS108482,25,110900,34,70,765,1,30900,0.279,SALARIED
CUS108483,36,37500,24,100,850,1,9000,0.24,SALARIED
CUS108484,35,81000,75,70,848,0,24500,0.302,SALARIED
CUS108485,48,125100,15,53,712,0,21700,0.173,SALARIED
CUS108486,51,71900,55,28,683,1,11100,0.154,SALARIED
CUS108487,43,205300,100,68,791,3,35300,0.172,SALARIED
CUS108488,37,90000,39,80,778,0,17500,0.194,SALARIED
CUS108489,54,107100,33,138,761,0,7400,0.069,SALARIED
CUS108490,33,170800,42,28,727,3,26200,0.153,SALARIED
CUS108491,34,90100,42,90,764,1,18000,0.2,SALARIED
CUS108492,31,169600,11,49,722,1,26900,0.159,SALARIED
CUS108493,48,110500,26,68,772,0,50200,0.454,SALARIED
CUS108494,52,110600,21,92,754,3,33600,0.304,SALARIED
CUS108495,55,57000,48,27,730,1,6500,0.114,SALARIED
CUS108496,51,139800,52,108,779,1,17500,0.125,SALARIED
CUS108497,37,64700,46,17,669,0,19800,0.306,SALARIED
CUS108498,29,78200,54,68,781,1,13700,0.175,SALARIED
CUS108499,30,149800,35,152,785,0,28900,0.193,SALARIED
CUS108500,28,72100,37,102,689,3,5200,0.072,SALARIED
CUS108501,41,99400,78,81,686,2,10300,0.104,SALARIED
CUS108502,33,83000,104,48,640,3,6800,0.082,SALARIED
CUS108503,25,84300,48,35,783,0,20600,0.244,SALARIED
CUS108504,26,79500,44,67,738,1,20100,0.253,SALARIED
CUS108505,50,53300,41,71,679,0,9200,0.173,SALARIED
CUS108506,51,108600,43,23,791,4,10500,0.097,SALARIED
CUS108507,37,113100,76,66,713,1,6000,0.053,SALARIED
CUS108508,31,65400,66,127,696,1,4400,0.067,SALARIED
CUS108509,40,69700,34,73,802,2,8900,0.128,SALARIED
CUS108510,29,128200,20,25,687,1,53300,0.416,SALARIED
CUS108511,22,75500,26,46,730,0,10200,0.135,SALARIED
CUS108512,57,88600,59,20,718,1,16000,0.181,SALARIED
CUS108513,21,57200,53,69,722,1,6800,0.119,SALARIED
CUS108514,24,82600,35,88,697,1,15300,0.185,SALARIED
CUS108515,56,57300,21,116,787,0,17800,0.311,SALARIED
CUS108516,45,64700,37,68,726,0,16300,0.252,SALARIED
CUS108517,23,60300,25,104,713,0,23000,0.381,SALARIED
CUS108518,29,125400,54,68,732,4,1700,0.03,SALARIED
CUS108519,42,46700,44,41,698,1,13100,0.281,SALARIED
CUS108520,43,95800,39,84,769,1,18400,0.192,SALARIED
CUS108521,32,76900,31,75,721,1,19400,0.252,SALARIED
CUS108522,30,159300,30,41,795,0,34100,0.214,SALARIED
CUS108523,54,120700,38,71,850,1,36200,0.3,SALARIED
CUS108524,30,48700,46,55,688,4,8600,0.177,SALARIED
CUS108525,50,66100,86,60,619,2,5400,0.082,SALARIED
CUS108526,42,84500,45,29,726,1,6100,0.072,SALARIED
CUS108527,26,66000,32,30,690,1,19100,0.289,SALARIED
CUS108528,22,127900,28,81,686,3,65400,0.511,SALARIED
CUS108529,50,91800,59,24,700,3,21900,0.239,SALARIED
CUS108530,22,77900,63,88,753,1,4900,0.063,SALARIED
CUS108531,52,132200,12,30,623,1,48100,0.364,SALARIED
CUS108532,36,50000,10,58,792,5,4000,0.08,SALARIED
CUS108533,32,75400,76,39,808,1,14300,0.19,SALARIED
CUS108534,21,95000,42,113,685,1,6000,0.063,SALARIED
CUS108535,28,79800,8,34,690,0,11800,0.148,SALARIED
CUS108536,33,30000,19,56,735,3,19300,0.643,SALARIED
CUS108537,35,99000,23,82,721,1,14600,0.147,SALARIED
CUS108538,28,106600,43,50,733,1,33100,0.311,SALARIED
CUS108539,30,53900,53,79,734,1,9300,0.173,SALARIED
CUS108540,25,31800,25,51,696,1,6800,0.214,SALARIED
CUS108541,39,62700,20,60,729,3,8700,0.139,SALARIED
CUS108542,58,77600,50,65,690,3,12600,0.162,SALARIED
CUS108543,31,80900,45,94,764,0,25500,0.315,SALARIED
CUS108544,40,35100,42,134,705,1,6500,0.185,SALARIED
CUS108545,40,93100,65,84,660,0,18100,0.194,SALARIED
CUS108546,41,135100,32,60,653,1,31600,0.234,SALARIED
CUS108547,38,130700,24,66,736,1,7000,0.054,SALARIED
CUS108548,30,147300,38,93,731,0,21600,0.147,SALARIED
CUS108549,54,49200,24,119,694,3,2800,0.057,SALARIED
CUS108550,46,126200,68,149,782,0,15800,0.125,SALARIED
CUS108551,50,55800,10,22,820,1,28400,0.509,SALARIED
CUS108552,29,121200,32,23,803,3,9900,0.082,SALARIED
CUS108553,51,61000,60,70,815,1,27700,0.454,SALARIED
CUS108554,24,99600,29,42,787,1,19300,0.194,SALARIED
CUS108555,26,169600,45,21,773,2,83700,0.494,SALARIED
CUS108556,34,129300,54,97,777,1,35800,0.277,SALARIED
CUS108557,24,56100,27,152,772,0,7200,0.128,SALARIED
CUS108558,46,50900,78,81,741,2,3800,0.075,SALARIED
CUS108559,59,120500,81,112,753,2,4400,0.037,SALARIED
CUS108560,37,153900,110,88,748,2,11100,0.072,SALARIED
CUS108561,39,103100,81,19,840,1,14700,0.143,SALARIED
CUS108562,26,67500,73,58,739,2,26900,0.399,SALARIED
CUS108563,49,86600,25,54,742,0,38100,0.44,SALARIED
CUS108564,31,103300,45,119,796,2,16900,0.164,SALARIED
CUS108565,36,81600,3,81,756,1,3100,0.038,SALARIED
CUS108566,50,56200,93,55,770,1,13700,0.244,SALARIED
CUS108567,45,137200,63,119,742,0,36600,0.267,SALARIED
CUS108568,60,197900,57,101,739,0,48100,0.243,SALARIED
CUS108569,31,161500,10,34,787,1,31500,0.195,SALARIED
CUS108570,27,32000,54,67,642,1,10900,0.341,SALARIED
CUS108571,46,143000,22,56,747,0,3100,0.03,SALARIED
CUS108572,42,110300,28,32,639,0,36400,0.33,SALARIED
CUS108573,45,63200,67,31,642,2,13300,0.21,SALARIED
CUS108574,39,35200,11,75,612,4,10300,0.293,SALARIED
CUS108575,51,80800,37,59,764,0,900,0.03,SALARIED
CUS108576,46,100100,28,43,667,4,27600,0.276,SALARIED
CUS108577,56,51700,65,51,699,3,13800,0.267,SALARIED
CUS108578,43,148000,38,89,781,2,24900,0.168,SALARIED
CUS108579,33,146400,45,125,715,2,29000,0.198,SALARIED
CUS108580,45,104900,31,43,705,0,25600,0.244,SALARIED
CUS108581,22,45800,93,59,799,2,14700,0.321,SALARIED
CUS108582,22,75500,32,76,759,0,36800,0.487,SALARIED
CUS108583,36,117700,19,37,712,3,10600,0.09,SALARIED
CUS108584,29,114300,18,142,753,3,22100,0.193,SALARIED
CUS108585,48,62100,33,45,671,0,8500,0.137,SALARIED
CUS108586,33,66300,36,32,700,2,18100,0.273,SALARIED
CUS108587,55,61300,6,43,817,1,8100,0.132,SALARIED
CUS108588,33,74800,142,36,661,3,16200,0.217,SALARIED
CUS108589,51,68300,26,81,697,0,5900,0.086,SALARIED
CUS108590,41,62900,6,20,713,3,27000,0.429,SALARIED
CUS108591,52,79900,52,80,700,3,28400,0.355,SALARIED
CUS108592,54,86500,47,35,754,1,17000,0.197,SALARIED
CUS108593,28,138600,42,72,743,3,40500,0.292,SALARIED
CUS108594,22,38100,39,64,764,4,1000,0.03,SALARIED
CUS108595,58,147100,31,30,771,1,18700,0.127,SALARIED
CUS108596,52,60700,33,66,764,3,25300,0.417,SALARIED
CUS108597,60,196300,10,75,810,1,49500,0.252,SALARIED
CUS108598,48,115100,65,66,788,1,13500,0.117,SALARIED
CUS108599,57,108700,36,33,722,1,18500,0.17,SALARIED
CUS108600,21,81100,94,112,814,0,19600,0.242,SALARIED
CUS108601,30,215100,51,123,702,2,8600,0.04,SALARIED
CUS108602,24,83800,81,86,711,2,9800,0.117,SALARIED
CUS108603,55,167800,6,71,739,0,21600,0.129,SALARIED
CUS108604,30,65600,11,54,780,1,4700,0.072,SALARIED
CUS108605,31,117300,19,36,751,1,23400,0.199,SALARIED
CUS108606,34,199700,45,96,727,5,31500,0.158,SALARIED
CUS108607,58,58000,24,94,727,3,6300,0.109,SALARIED
CUS108608,32,106000,55,71,798,2,7200,0.068,SALARIED
CUS108609,37,61900,73,95,731,0,21600,0.349,SALARIED
CUS108610,36,103100,81,17,774,1,18700,0.181,SALARIED
CUS108611,55,199300,64,139,612,0,105600,0.53,SALARIED
CUS108612,22,55800,19,56,633,0,12500,0.224,SALARIED
CUS108613,31,91200,18,42,806,0,14200,0.156,SALARIED
CUS108614,23,58400,75,82,603,2,14200,0.243,SALARIED
CUS108615,49,80200,30,94,634,0,15700,0.196,SALARIED
CUS108616,38,112400,57,43,735,1,15600,0.139,SALARIED
CUS108617,40,74300,55,120,783,0,300,0.03,SALARIED
CUS108618,34,172600,13,105,615,3,52400,0.304,SALARIED
CUS108619,54,105700,20,162,733,1,10700,0.101,SALARIED
CUS108620,51,46900,121,120,777,2,4700,0.1,SALARIED
CUS108621,60,98200,53,90,705,1,26100,0.266,SALARIED
CUS108622,38,164000,71,44,719,0,6400,0.039,SALARIED
CUS108623,50,108500,24,64,779,0,7000,0.065,SALARIED
CUS108624,45,95600,34,60,745,1,7600,0.079,SALARIED
CUS108625,39,74300,10,39,729,2,16400,0.221,SALARIED
CUS108626,28,81400,52,164,690,2,7200,0.088,SALARIED
CUS108627,48,85400,143,38,696,2,13400,0.157,SALARIED
CUS108628,28,30000,36,31,751,4,11900,0.397,SALARIED
CUS108629,51,104700,46,64,718,0,23100,0.221,SALARIED
CUS108630,23,133100,25,76,683,3,40900,0.307,SALARIED
CUS108631,23,60700,128,159,670,0,21900,0.361,SALARIED
CUS108632,42,94400,19,39,612,3,38800,0.411,SALARIED
CUS108633,37,99700,32,40,696,3,34200,0.343,SALARIED
CUS108634,56,122400,32,99,734,0,42700,0.349,SALARIED
CUS108635,37,85500,59,102,803,0,7800,0.091,SALARIED
CUS108636,34,108400,32,78,782,1,30900,0.285,SALARIED
CUS108637,29,50400,84,69,714,2,26300,0.522,SALARIED
CUS108638,50,53900,31,79,708,0,2000,0.037,SALARIED
CUS108639,41,103200,57,42,701,4,29100,0.282,SALARIED
CUS108640,32,76700,56,31,646,1,14300,0.186,SALARIED
CUS108641,57,41700,40,43,663,0,14500,0.348,SALARIED
CUS108642,52,99400,25,39,711,1,47000,0.473,SALARIED
CUS108643,31,47900,26,96,724,1,9900,0.207,SALARIED
CUS108644,40,286800,42,38,713,5,60200,0.21,SALARIED
CUS108645,55,31900,26,40,671,1,7200,0.226,SALARIED
CUS108646,31,87000,61,60,707,0,25200,0.29,SALARIED
CUS108647,28,51400,77,66,682,0,12000,0.233,SALARIED
CUS108648,24,128400,82,97,802,2,27300,0.213,SALARIED
CUS108649,47,70900,51,71,777,1,5300,0.075,SALARIED
CUS108650,60,134100,130,29,725,1,21700,0.162,SALARIED
CUS108651,58,120100,99,32,799,2,12100,0.101,SALARIED
CUS108652,50,52600,32,55,757,3,8400,0.16,SALARIED
CUS108653,47,61300,43,41,744,0,22200,0.362,SALARIED
CUS108654,41,72800,27,49,739,2,24100,0.331,SALARIED
CUS108655,40,82500,40,28,650,0,7300,0.088,SALARIED
CUS108656,24,77800,10,57,759,0,29600,0.38,SALARIED
CUS108657,31,118000,14,112,786,1,32200,0.273,SALARIED
CUS108658,33,94400,30,40,766,1,5800,0.061,SALARIED
CUS108659,29,64500,103,28,740,2,27600,0.428,SALARIED
CUS108660,24,56400,25,68,755,0,7700,0.137,SALARIED
CUS108661,32,58900,31,25,766,0,7300,0.124,SALARIED
CUS108662,29,98600,10,49,782,1,33000,0.335,SALARIED
CUS108663,33,77900,49,69,762,1,20400,0.262,SALARIED
CUS108664,46,216800,30,80,811,1,91900,0.424,SALARIED
CUS108665,58,85000,67,44,708,2,36400,0.428,SALARIED
CUS108666,33,92500,53,121,721,1,19200,0.208,SALARIED
CUS108667,59,37800,50,106,779,0,3600,0.095,SALARIED
CUS108668,48,46500,17,71,764,1,3300,0.071,SALARIED
CUS108669,39,51300,28,103,757,0,12400,0.242,SALARIED
CUS108670,44,66900,49,56,799,3,15400,0.23,SALARIED
CUS108671,39,43600,72,57,660,3,13800,0.317,SALARIED
CUS108672,33,50500,26,119,758,0,13300,0.263,SALARIED
CUS108673,33,114600,42,92,706,0,8400,0.073,SALARIED
CUS108674,48,57700,64,61,774,1,8200,0.142,SALARIED
CUS108675,22,83400,56,48,706,5,13400,0.161,SALARIED
CUS108676,30,111000,10,51,786,1,24900,0.224,SALARIED
CUS108677,42,130100,54,135,801,1,12300,0.095,SALARIED
CUS108678,33,97000,26,111,697,3,50000,0.515,SALARIED
CUS108679,29,99600,12,54,669,0,52900,0.531,SALARIED
CUS108680,53,132000,25,14,755,2,3200,0.03,SALARIED
CUS108681,34,102400,46,59,804,0,25000,0.244,SALARIED
CUS108682,40,135400,78,120,818,0,26700,0.197,SALARIED
CUS108683,35,32400,13,81,830,4,2300,0.071,SALARIED
CUS108684,52,81900,28,127,683,0,12300,0.15,SALARIED
CUS108685,53,87200,62,36,717,2,24600,0.282,SALARIED
CUS108686,37,80600,7,33,695,2,39900,0.495,SALARIED
CUS108687,44,89800,66,71,727,2,35100,0.391,SALARIED
CUS108688,50,70700,27,82,746,3,6000,0.085,SALARIED
CUS108689,33,121200,71,92,784,1,22900,0.189,SALARIED
CUS108690,36,66800,30,53,768,1,15700,0.235,SALARIED
CUS108691,22,77100,38,35,803,2,26200,0.34,SALARIED
CUS108692,37,162800,28,72,715,1,4700,0.03,SALARIED
CUS108693,52,152900,34,81,814,0,38500,0.252,SALARIED
CUS108694,28,91200,40,80,733,2,22000,0.241,SALARIED
CUS108695,23,63800,40,76,756,3,19800,0.31,SALARIED
CUS108696,32,40700,43,97,820,3,4000,0.098,SALARIED
CUS108697,40,80100,39,137,632,1,23200,0.29,SALARIED
CUS108698,36,106800,76,23,739,2,24700,0.231,SALARIED
CUS108699,34,61400,33,71,639,1,16000,0.261,SALARIED
CUS108700,36,85200,43,50,656,0,16800,0.197,SALARIED
CUS108701,53,72700,21,143,738,1,12800,0.176,SALARIED
CUS108702,50,39200,25,98,682,2,4600,0.117,SALARIED
CUS108703,32,89600,28,70,759,2,18500,0.206,SALARIED
CUS108704,35,103400,20,114,739,3,14400,0.139,SALARIED
CUS108705,38,91300,51,75,695,1,38000,0.416,SALARIED
CUS108706,48,175600,16,82,649,0,45000,0.256,SALARIED
CUS108707,43,73500,44,38,798,1,2900,0.039,SALARIED
CUS108708,34,71000,58,54,744,2,17100,0.241,SALARIED
CUS108709,50,225300,19,78,688,2,22500,0.1,SALARIED
CUS108710,53,48500,22,63,692,4,8800,0.181,SALARIED
CUS108711,35,64300,48,59,676,1,16700,0.26,SALARIED
CUS108712,27,100000,42,5,740,2,30400,0.304,SALARIED
CUS108713,35,141000,61,57,778,0,66500,0.472,SALARIED
CUS108714,58,129500,21,68,758,0,28000,0.216,SALARIED
CUS108715,31,53200,29,107,802,1,1100,0.03,SALARIED
CUS108716,49,176800,6,96,751,0,10100,0.057,SALARIED
CUS108717,51,104700,45,124,818,1,2200,0.03,SALARIED
CUS108718,45,58800,24,55,732,0,18700,0.318,SALARIED
CUS108719,44,61100,23,39,632,0,4800,0.079,SALARIED
CUS108720,39,87800,55,127,664,2,21900,0.249,SALARIED
CUS108721,22,223900,26,82,715,0,124400,0.556,SALARIED
CUS108722,42,93500,58,58,717,3,9800,0.105,SALARIED
CUS108723,40,223000,26,92,696,4,63500,0.285,SALARIED
CUS108724,53,126200,30,59,764,0,71200,0.564,SALARIED
